POSTAL,LATITUDE,LONGITUDE
461813,1.33091548367627,103.919832699316
461816,1.33002103095596,103.919652195202
461814,1.33049993453277,103.920244290425
829879,1.4030249437875,103.894189426675
519650,1.36627455233672,103.952541654878
439854,1.29893962154544,103.899082351332
575497,1.34276298758274,103.836986145296
529420,1.36950253998581,103.941032805985
508293,1.40317912988056,103.970116774823
511608,1.37588602173663,103.942594172684
456827,1.31122269638048,103.92548220895
759838,1.44762868370097,103.824534414214
699867,1.34913844106138,103.73704975386
639422,1.32262919268033,103.624500349439
289522,1.34258278976978,103.794769914378
529384,1.36684842281087,103.937776357215
438663,1.29090225394468,103.868764303679
289686,1.34196933360087,103.804475183453
499969,1.31731130623949,103.97984902837
089814,1.27777101748342,103.83808366242
419307,1.32881401139904,103.915348223393
488473,1.34640143597223,103.96583628695
638838,1.27155089172002,103.626436139707
099548,1.24912085218503,103.826858799741
129970,1.31633099816671,103.766533957934
519969,1.36712928287615,103.960557318417
819973,1.38210870282907,103.997785714314
119314,1.29132150002705,103.78582806834
456256,1.31643039349008,103.927383844745
119881,1.29455059526567,103.773446022367
169544,1.27864700986764,103.831398047723
544760,1.39112188997681,103.897158550375
119315,1.29197307893112,103.785041296695
189870,1.2991287109259,103.851458170705
659778,1.35859758068186,103.741357241845
729984,1.40646979427515,103.758206099192
556161,1.35914574369705,103.869387238542
508899,1.36978735831026,103.983270740951
529385,1.36687593945299,103.93779585354
521395,1.35566625467325,103.956181180804
